#threads: 16
#paths: 1

output attributes: 
name                              offset    size
================================================
position                               0      12
intensity                             12       2
return number                         14       1
number of returns                     15       1
classification                        16       1
scan angle rank                       17       1
user data                             18       1
point source id                       19       2
gps-time                              21       8
rgb                                   29       6
semantic                              35       2
instance                              37       2
visible                               39       1
confidence                            40       2
================================================
                                              42
================================================
cubicAABB: {
	"min": [-2990.514893, -3741.836182, 110.728000],
	"max": [4827.338107, 4076.016818, 7928.581000],
	"size": [7817.853000, 7817.853000, 7817.853000]
}
#points: 805'552'860
total file size: 30.8 GB
target directory: '/home/localadmin/lidarserv/data/kitti_sorted.las_Potree'

=======================================
=== COUNTING                           
=======================================
tStartTaskAssembly: 0.000313s

[1%, 1s], [COUNTING: 2%, duration: 1s, throughput: 18MPs][RAM: 2.4GB (highest 2.4GB), CPU: 52%]
[82%, 196s], [INDEXING: 46%, duration: 64s, throughput: 6MPs][RAM: 14.5GB (highest 14.8GB), CPU: 100%]
[82%, 197s], [INDEXING: 47%, duration: 66s, throughput: 6MPs][RAM: 14.3GB (highest 14.9GB), CPU: 100%]
[82%, 198s], [INDEXING: 47%, duration: 66s, throughput: 6MPs][RAM: 14.2GB (highest 14.9GB), CPU: 100%]
[82%, 199s], [INDEXING: 47%, duration: 66s, throughput: 6MPs][RAM: 14.2GB (highest 14.9GB), CPU: 99%]
[83%, 200s], [INDEXING: 48%, duration: 68s, throughput: 6MPs][RAM: 14.6GB (highest 14.9GB), CPU: 99%]
[84%, 201s], [INDEXING: 51%, duration: 70s, throughput: 6MPs][RAM: 14.6GB (highest 14.9GB), CPU: 99%]
[84%, 202s], [INDEXING: 51%, duration: 70s, throughput: 6MPs][RAM: 14.3GB (highest 14.9GB), CPU: 99%]
[84%, 203s], [INDEXING: 53%, duration: 72s, throughput: 6MPs][RAM: 14.0GB (highest 14.9GB), CPU: 99%]
[84%, 204s], [INDEXING: 53%, duration: 72s, throughput: 6MPs][RAM: 14.3GB (highest 14.9GB), CPU: 99%]
[85%, 205s], [INDEXING: 54%, duration: 74s, throughput: 6MPs][RAM: 14.2GB (highest 14.9GB), CPU: 99%]
[85%, 206s], [INDEXING: 54%, duration: 74s, throughput: 6MPs][RAM: 14.1GB (highest 14.9GB), CPU: 99%]
[85%, 207s], [INDEXING: 54%, duration: 75s, throughput: 6MPs][RAM: 14.8GB (highest 14.9GB), CPU: 98%]
[86%, 208s], [INDEXING: 57%, duration: 77s, throughput: 6MPs][RAM: 14.7GB (highest 14.9GB), CPU: 98%]
[87%, 209s], [INDEXING: 60%, duration: 78s, throughput: 6MPs][RAM: 14.7GB (highest 14.9GB), CPU: 98%]
[87%, 210s], [INDEXING: 60%, duration: 78s, throughput: 6MPs][RAM: 14.8GB (highest 14.9GB), CPU: 96%]
[87%, 211s], [INDEXING: 61%, duration: 79s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 99%]
[88%, 212s], [INDEXING: 63%, duration: 80s, throughput: 6MPs][RAM: 14.2GB (highest 15.2GB), CPU: 99%]
[88%, 213s], [INDEXING: 63%, duration: 80s, throughput: 6MPs][RAM: 14.3GB (highest 15.2GB), CPU: 99%]
[88%, 214s], [INDEXING: 63%, duration: 82s, throughput: 6MPs][RAM: 14.2GB (highest 15.2GB), CPU: 99%]
[88%, 215s], [INDEXING: 63%, duration: 84s, throughput: 6MPs][RAM: 14.2GB (highest 15.2GB), CPU: 100%]
[88%, 216s], [INDEXING: 63%, duration: 85s, throughput: 6MPs][RAM: 14.3GB (highest 15.2GB), CPU: 100%]
[88%, 217s], [INDEXING: 63%, duration: 85s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 98%]
[88%, 218s], [INDEXING: 65%, duration: 86s, throughput: 6MPs][RAM: 14.5GB (highest 15.2GB), CPU: 99%]
[89%, 219s], [INDEXING: 66%, duration: 87s, throughput: 6MPs][RAM: 15.0GB (highest 15.2GB), CPU: 99%]
[89%, 220s], [INDEXING: 66%, duration: 87s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 99%]
[89%, 221s], [INDEXING: 68%, duration: 89s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 99%]
[90%, 222s], [INDEXING: 70%, duration: 91s, throughput: 6MPs][RAM: 14.9GB (highest 15.2GB), CPU: 100%]
[90%, 223s], [INDEXING: 70%, duration: 91s, throughput: 6MPs][RAM: 14.7GB (highest 15.2GB), CPU: 99%]
[91%, 224s], [INDEXING: 72%, duration: 93s, throughput: 6MPs][RAM: 14.7GB (highest 15.2GB), CPU: 99%]
[91%, 225s], [INDEXING: 72%, duration: 94s, throughput: 6MPs][RAM: 14.6GB (highest 15.2GB), CPU: 99%]
[91%, 226s], [INDEXING: 72%, duration: 94s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 99%]
[91%, 227s], [INDEXING: 72%, duration: 94s, throughput: 6MPs][RAM: 14.4GB (highest 15.2GB), CPU: 99%]
[92%, 228s], [INDEXING: 75%, duration: 97s, throughput: 6MPs][RAM: 14.3GB (highest 15.2GB), CPU: 100%]
[92%, 229s], [INDEXING: 75%, duration: 97s, throughput: 6MPs][RAM: 15.1GB (highest 15.2GB), CPU: 100%]
[92%, 230s], [INDEXING: 75%, duration: 97s, throughput: 6MPs][RAM: 14.9GB (highest 15.2GB), CPU: 100%]
[92%, 231s], [INDEXING: 77%, duration: 100s, throughput: 6MPs][RAM: 15.5GB (highest 15.5GB), CPU: 99%]
[93%, 232s], [INDEXING: 78%, duration: 101s, throughput: 6MPs][RAM: 15.0GB (highest 15.5GB), CPU: 98%]
[93%, 233s], [INDEXING: 79%, duration: 102s, throughput: 6MPs][RAM: 15.0GB (highest 15.5GB), CPU: 100%]
[93%, 234s], [INDEXING: 79%, duration: 102s, throughput: 6MPs][RAM: 14.9GB (highest 15.5GB), CPU: 99%]
[93%, 235s], [INDEXING: 80%, duration: 104s, throughput: 6MPs][RAM: 15.4GB (highest 15.5GB), CPU: 100%]
[93%, 236s], [INDEXING: 80%, duration: 104s, throughput: 6MPs][RAM: 15.2GB (highest 15.5GB), CPU: 99%]
[94%, 237s], [INDEXING: 81%, duration: 106s, throughput: 6MPs][RAM: 15.7GB (highest 15.7GB), CPU: 100%]
[94%, 238s], [INDEXING: 81%, duration: 106s, throughput: 6MPs][RAM: 15.1GB (highest 15.7GB), CPU: 99%]
[95%, 239s], [INDEXING: 84%, duration: 107s, throughput: 6MPs][RAM: 15.3GB (highest 15.7GB), CPU: 100%]
[95%, 240s], [INDEXING: 84%, duration: 108s, throughput: 6MPs][RAM: 15.5GB (highest 15.9GB), CPU: 99%]
[95%, 241s], [INDEXING: 85%, duration: 109s, throughput: 6MPs][RAM: 15.4GB (highest 16.1GB), CPU: 100%]
[95%, 242s], [INDEXING: 85%, duration: 109s, throughput: 6MPs][RAM: 15.4GB (highest 16.1GB), CPU: 99%]
[95%, 243s], [INDEXING: 86%, duration: 111s, throughput: 6MPs][RAM: 15.2GB (highest 16.1GB), CPU: 99%]
[96%, 244s], [INDEXING: 88%, duration: 112s, throughput: 6MPs][RAM: 14.7GB (highest 16.1GB), CPU: 99%]
[96%, 245s], [INDEXING: 88%, duration: 112s, throughput: 6MPs][RAM: 14.3GB (highest 16.1GB), CPU: 99%]
[97%, 246s], [INDEXING: 90%, duration: 114s, throughput: 6MPs][RAM: 14.1GB (highest 16.1GB), CPU: 98%]
[97%, 247s], [INDEXING: 91%, duration: 115s, throughput: 6MPs][RAM: 13.8GB (highest 16.1GB), CPU: 98%]
[97%, 248s], [INDEXING: 91%, duration: 117s, throughput: 6MPs][RAM: 13.3GB (highest 16.1GB), CPU: 95%]
[98%, 249s], [INDEXING: 93%, duration: 118s, throughput: 6MPs][RAM: 12.9GB (highest 16.1GB), CPU: 84%]
[98%, 250s], [INDEXING: 95%, duration: 119s, throughput: 6MPs][RAM: 12.4GB (highest 16.1GB), CPU: 77%]
[98%, 251s], [INDEXING: 95%, duration: 119s, throughput: 6MPs][RAM: 12.4GB (highest 16.1GB), CPU: 67%]
[98%, 252s], [INDEXING: 95%, duration: 120s, throughput: 6MPs][RAM: 11.3GB (highest 16.1GB), CPU: 40%]
[99%, 253s], [INDEXING: 98%, duration: 122s, throughput: 7MPs][RAM: 10.8GB (highest 16.1GB), CPU: 29%]
[100%, 254s], [INDEXING: 99%, duration: 123s, throughput: 7MPs][RAM: 10.5GB (highest 16.1GB), CPU: 17%]
[100%, 255s], [INDEXING: 99%, duration: 123s, throughput: 7MPs][RAM: 10.5GB (highest 16.1GB), CPU: 10%]
[100%, 256s], [INDEXING: 100%, duration: 124s, throughput: 6MPs][RAM: 10.2GB (highest 16.1GB), CPU: 11%]
sampling: 125.162831s
flushing: 125.171952s
metadata & hierarchy: 125.728339s
deleting temporary files

=======================================
=== STATS                              
=======================================
#points:               805'552'860
#input files:          1
sampling method:       poisson
chunk method:          LASZIP
input file size:       30.8GB
duration:              257.177s
throughput (MB/s)      122MB
throughput (points/s)  3.1M
output location:       /home/localadmin/lidarserv/data/kitti_sorted.las_Potree
duration(chunking-count): 	28.561
duration(chunking-distribute): 	102.464
duration(chunking-total): 	131.065
duration(indexing): 	125.731
33050884	../../../data/kitti_sorted.las_Potree
